id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,conference
5121636,Adam,Parks,New Mexico State,245,76,84,2,TE,Kansas City,KS,USA,39.1134562,-94.626497,20209,['113363'],CUSA
5125534,Reeves,Baller,New Mexico State,208,76,99,2,DE,Argyle,TX,USA,33.110156,-97.17940980147037,48121,[],CUSA
5148654,Jaylen,Patterson,New Mexico State,190,73,10,1,QB,Moreno Valley,CA,USA,33.937517,-117.2305944,06065,['107318'],CUSA
5151201,Dakerric,Hobbs,New Mexico State,195,72,3,4,CB,Conroe,TX,USA,30.3118769,-95.4560512,48339,['183330'],CUSA
5151421,Ezra,Christensen,New Mexico State,260,74,90,4,DL,San Diego,CA,USA,32.7174209,-117.1627714,06073,['183358'],CUSA
5151965,Kadarius,Calloway,New Mexico State,220,72,1,4,RB,Philadelphia,MS,USA,32.7703841,-89.1153488,28099,[],CUSA
5152503,Adam,Damante,New Mexico State,195,74,14,2,QB,Gilbert,AZ,USA,33.3527632,-111.7890373,04013,[],CUSA
5154262,Gavin,Harris,New Mexico State,240,75,2,3,TE,San Antonio,TX,USA,29.4246002,-98.4951405,48029,[],CUSA
5154587,Brad,Vislisel,New Mexico State,240,75,8,2,DE,Mount Vernon,IA,USA,41.9222443,-91.4171209,19113,[],CUSA
5159135,David,Barela,New Mexico State,200,70,34,2,RB,Las Cruces,NM,USA,32.3140354,-106.7798078,35013,[],CUSA
5159137,Jayden,Bell,New Mexico State,170,69,25,2,WR,Muskogee,OK,USA,35.7478769,-95.3696909,40101,[],CUSA
5159138,Paul,Cieremans,New Mexico State,190,71,28,2,QB,Los Lunas,NM,USA,34.8142093,-106.7613067,35061,[],CUSA
5159139,Donovan,Faupel,New Mexico State,195,73,5,3,WR,Corona,CA,USA,33.8752945,-117.5664449,06065,[],CUSA
5159141,Dailan,Goodman,New Mexico State,205,72,30,2,RB,Tucson,AZ,USA,32.2228765,-110.9748477,04019,[],CUSA
5159145,Jerry,Lydiatt,New Mexico State,240,75,86,2,TE,Colorado Springs,CO,USA,38.8339578,-104.8253485,08041,[],CUSA
5159146,Colt,Mangino,New Mexico State,185,72,29,2,S,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,[],CUSA
5159147,Tyler,Martinez,New Mexico State,225,74,35,4,LB,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,[],CUSA
5159150,Isaiah,Rudison,New Mexico State,220,71,37,3,RB,El Paso,TX,USA,31.7754152,-106.4646348,48141,[],CUSA
5159151,Siddeeq,Shabazz,New Mexico State,195,71,32,2,S,Las Cruces,NM,USA,32.3140354,-106.7798078,35013,[],CUSA
5159153,Kaden,Trevino,New Mexico State,182,71,29,2,WR,Hobbs,NM,USA,32.707667,-103.1311314,35025,[],CUSA
5161246,Santos,Valdez,New Mexico State,320,74,68,4,OL,Fillmore,CA,USA,34.38395800000001,-118.93659550000001,06111,[],CUSA
5161680,Jabril,White,New Mexico State,193,70,19,4,S,Oakland,CA,USA,37.8044557,-122.2713563,06001,[],CUSA
5163634,Zedekiah,Rodriguez-Brown,New Mexico State,185,71,21,4,CB,La Puente,CA,USA,34.01979,-117.9503677,06037,[],CUSA
5192832,Mateo,Rodriguez,New Mexico State,275,77,70,1,OL,Chandler,AZ,USA,33.3062223,-111.8413317,04013,['111235'],CUSA
5193263,Jakobe,Campbell,New Mexico State,180,72,26,1,CB,Zephyrhills,FL,USA,28.2336196,-82.1811947,12101,['111045'],CUSA
5207657,Brodrick,Malone,New Mexico State,205,77,19,1,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
5209125,Sam,Garcia,New Mexico State,280,76,64,1,OL,San Tan Valley,AZ,USA,33.1775233,-111.5478925,04021,['108149'],CUSA
5220783,Parker,Awad,New Mexico State,195,72,15,3,QB,Huntington Beach,CA,USA,33.6783336,-118.0000166,06059,[],CUSA
5220785,TJ,Pride,New Mexico State,170,69,7,2,WR,Midlothian,TX,USA,32.482361,-96.9944489,48139,[],CUSA
5220786,Desmin,Hatfield-Rushton,New Mexico State,190,75,18,2,S,Sacramento,CA,USA,38.5815719,-121.4943996,06067,[],CUSA
5220788,Lanar,Kelley Jr.,New Mexico State,192,70,22,4,CB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[],CUSA
5220790,Roscoe,Burton,New Mexico State,180,69,22,3,RB,Miami,FL,USA,25.7742658,-80.1936589,12086,[],CUSA
5220793,Enzo-Pierre,Tayou,New Mexico State,280,74,44,3,DL,Lawndale,CA,USA,33.8885217,-118.3531991,06037,[],CUSA
5220795,Ta'Avili,Tuitama,New Mexico State,306,74,54,3,DL,Mapusagafou,,American Samoa,,,,[],CUSA
5220799,Hayden,Harlan,New Mexico State,295,76,75,3,OL,Clackamas,OR,USA,45.4103887,-122.5660663,41005,[],CUSA
5220800,Elijah,Harvey,New Mexico State,320,77,74,2,OL,Fresno,CA,USA,36.7295295,-119.70886126075588,06019,[],CUSA
5220803,Izeyah,Wright,New Mexico State,210,76,80,1,WR,Santa Rosa,CA,USA,38.4404925,-122.7141049,06097,[],CUSA
5220804,Max,Dean,New Mexico State,198,73,32,2,P,Albury,NSW,Australia,,,,[],CUSA
5220806,Cole,Schnettgoecke,New Mexico State,300,74,96,4,DL,Webster Groves,MO,USA,38.592339,-90.3564329,29189,[],CUSA
5220807,Henry,Davis III,New Mexico State,280,74,97,3,DL,San Marcos,CA,USA,33.1433723,-117.1661449,06073,[],CUSA
5222382,Armahn,Hale,New Mexico State,195,71,2,4,S,Akron,OH,USA,41.083064,-81.518485,39153,['183144'],CUSA
5229333,Braydyn,Sage,New Mexico State,180,72,41,1,LS,Tucson,AZ,USA,32.2228765,-110.9748477,04019,['108698'],CUSA
5229537,Jason,Gwan,New Mexico State,260,74,98,3,DL,Buffalo,NY,USA,42.8867166,-78.8783922,36029,[],CUSA
5234256,Gavin,Jones,New Mexico State,300,78,77,1,OL,Corona,CA,USA,33.8752945,-117.5664449,06065,['108556'],CUSA
5236319,Raylon,Carter,New Mexico State,275,75,17,1,DL,Fort Worth,TX,USA,32.753177,-97.3327459,48439,['107846'],CUSA
5258013,Zaiden,Davis,New Mexico State,200,74,34,1,LB,Las Cruces,NM,USA,32.3140354,-106.7798078,35013,[],CUSA
5258018,JR,Hecklinski,New Mexico State,280,74,65,1,OL,Peoria,AZ,USA,33.5806115,-112.2372942,04013,['108689'],CUSA
5265366,David,Barker,New Mexico State,170,72,92,1,PK,Queensland,QLD,Australia,,,,[],CUSA
5265537,Drake,Williams,New Mexico State,190,72,24,1,LB,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
5295453,DJ,Hill-Smith,New Mexico State,180,73,0,3,S,Tillar,AR,USA,,,,['182967'],CUSA
5295454,Shawn,Brown,New Mexico State,210,75,3,4,WR,Greenville,TX,USA,33.1384488,-96.1108066,48231,[],CUSA
5295455,Jackson,Owens,New Mexico State,200,72,6,4,WR,Minnetonka,MN,USA,44.9127229,-93.499059,27053,[],CUSA
5295456,Saveon,Freeman,New Mexico State,185,72,7,3,CB,Water Valley,MS,USA,34.1514989,-89.6314736,28161,[],CUSA
5295457,Terrione,Graves,New Mexico State,170,70,9,2,WR,Jesup,GA,USA,31.6074365,-81.8853924,13305,[],CUSA
5295458,Chance,Barron,New Mexico State,215,72,10,3,LB,Jackson,MS,USA,32.2990384,-90.1847691,28049,[],CUSA
5295459,Walter,Owens,New Mexico State,195,74,11,3,S,Mendenhall,MS,USA,31.9622006,-89.8702079,28127,['182989'],CUSA
5295460,AJ,Williams,New Mexico State,195,76,11,2,WR,Spring,TX,USA,30.0798826,-95.4172549,48201,[],CUSA
5295461,Tory,Gethers,New Mexico State,215,73,12,3,LB,Charleston,SC,USA,32.7876012,-79.9402728,45019,[],CUSA
5295462,DJ,Cloyd,New Mexico State,200,73,20,3,S,Columbia,MS,USA,31.2518439,-89.83758,28091,[],CUSA
5295463,Stilton,McKelvey,New Mexico State,175,72,23,3,CB,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
5295464,Isaiah,Griffin,New Mexico State,175,70,26,4,WR,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,[],CUSA
5295465,Lorenzo,Smith,New Mexico State,190,72,31,3,CB,Olive Branch,MS,USA,34.9617605,-89.8295315,28033,[],CUSA
5295466,Nathan,Wallin,New Mexico State,210,72,36,3,LB,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,[],CUSA
5295467,Kyah,Francone,New Mexico State,165,72,40,1,PK,Tucson,AZ,USA,32.2228765,-110.9748477,04019,[],CUSA
5295468,Joey,Banegas,New Mexico State,230,75,52,3,LB,Las Cruces,NM,USA,32.3140354,-106.7798078,35013,[],CUSA
5295469,Matthew,Saiz,New Mexico State,,,53,1,DE,Artesia,NM,USA,32.8423345,-104.4032963,35015,[],CUSA
5295470,Ezra,Hensley,New Mexico State,295,75,62,1,OL,Deming,NM,USA,32.2627416,-107.7581979,35029,[],CUSA
5295471,Evan,Blaettler,New Mexico State,300,77,71,2,OL,Vacaville,CA,USA,38.3565773,-121.9877444,06095,[],CUSA
5295472,Merrick,Becerra,New Mexico State,315,78,72,2,OL,Chino Hills,CA,USA,33.9926803,-117.760056,06071,[],CUSA
5295473,Armando,Nieves,New Mexico State,315,79,76,3,OL,Phoenix,AZ,USA,33.4484367,-112.0741417,04013,[],CUSA
5304398,Kaeden,Kirk,New Mexico State,,,63,4,DE,Gallup,NM,USA,,,,[],CUSA
5304399,Rocky,Stallworth,New Mexico State,190,72,45,1,LB,Yuma,AZ,USA,32.6926588,-114.6276157,04027,[],CUSA
5304400,Latrell,Treadwell,New Mexico State,265,72,93,2,DL,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,[],CUSA
4428267,Cecil,Powell,Sam Houston,205,72,2,4,DB,Deerfield Beach,FL,USA,26.318342,-80.0996306,12011,[],CUSA
4432726,Zeiqui,Lawton,Sam Houston,260,73,33,4,DL,Charleston,WV,USA,38.3505995,-81.6332812,54039,['116299'],CUSA
4680018,Alton,McCaskill,Sam Houston,210,74,22,4,RB,Conroe,TX,USA,30.3118769,-95.4560512,48339,['116151'],CUSA
4682613,Fernando,Garza III,Sam Houston,250,78,89,4,TE,Katy,TX,USA,29.7857853,-95.8243956,48157,[],CUSA
4682769,Luke,Eckardt,Sam Houston,315,78,56,4,OL,Spring Grove,PA,USA,39.8745437,-76.8658078,42133,[],CUSA
4685343,Dylan,Frazier,Sam Houston,265,76,97,3,DL,Mckinney,TX,USA,33.1976496,-96.6154471,48085,['114181'],CUSA
4685548,Jaidan,Scott,Sam Houston,185,70,4,3,DB,Houston,TX,USA,29.7589382,-95.3676974,48201,['115376'],CUSA
4686804,CJ,Brown,Sam Houston,190,70,24,4,DB,Canton,MI,USA,42.3076547,-83.4868961,28089,[],CUSA
4688817,Elijah,Green,Sam Houston,210,71,21,4,RB,Roswell,GA,USA,34.02332,-84.360022,13121,['119228'],CUSA
4694048,Christopher,Eaton Jr.,Sam Houston,250,75,17,4,DE,Brooklyn,NY,USA,40.6501038,-73.9495823,36047,[],CUSA
4696727,RJ,Lopez,Sam Houston,175,71,37,4,PK,Huntington Beach,CA,USA,33.6783336,-118.0000166,06059,['121637'],CUSA
4702895,Tyler,Bailey,Sam Houston,195,72,12,3,DB,Prosper,TX,USA,33.2385763,-96.7866058,48085,['114984'],CUSA
4804887,Joe,Swen,Sam Houston,195,74,16,2,DB,Philadelphia,PA,USA,39.9527237,-75.1635262,42101,[],CUSA
4833587,James,Dawn II,Sam Houston,320,75,71,4,OL,New Braunfels,TX,USA,29.7028266,-98.1257348,48091,[],CUSA
4870605,Jace,Arnold,Sam Houston,185,71,9,2,DB,Douglasville,GA,USA,33.7514966,-84.7477136,13097,['111994'],CUSA
4874506,Shane,Porter,Sam Houston,200,70,28,4,RB,Friendswood,TX,USA,29.5293998,-95.2010447,48167,[],CUSA
4875284,Austin,Smith,Sam Houston,240,77,12,4,TE,Elmaton,TX,USA,,,,['114820'],CUSA
4878179,Trey,Harris,Sam Houston,210,76,3,4,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],CUSA
4879504,Emon,Allen,Sam Houston,185,69,7,4,DB,Austin,TX,USA,30.2711286,-97.7436995,48453,[],CUSA
4879509,Adrian,Murdaugh,Sam Houston,175,69,38,4,RB,Conroe,TX,USA,30.3118769,-95.4560512,48339,[],CUSA
4879521,Christian,Pavon,Sam Houston,185,69,49,4,PK,Willis,TX,USA,30.4241219,-95.4796587,48339,[],CUSA
4880050,Keelan,Cox,Sam Houston,250,77,99,4,DL,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
4895711,Chris,Reed,Sam Houston,190,72,87,3,WR,Orlando,FL,USA,28.5421109,-81.3790304,12095,[],CUSA
4900024,Rhett,Larson,Sam Houston,305,77,70,3,OL,College Station,TX,USA,30.5955289,-96.3071042,48041,['115069'],CUSA
4910845,Thomas,Jewett,Sam Houston,235,76,86,3,TE,Houston,TX,USA,29.7589382,-95.3676974,48201,['115517'],CUSA
4922982,Kaleb,Black,Sam Houston,175,70,2,2,WR,Spring,TX,USA,30.0798826,-95.4172549,48201,['112822'],CUSA
5075389,Kolt,Dieterich,Sam Houston,310,78,79,2,OL,Riesel,TX,USA,,,,['113141'],CUSA
5078008,Isaac,Sohn,Sam Houston,275,77,67,2,OL,Aledo,TX,USA,32.69900905,-97.60396629774493,48367,['113104'],CUSA
5078919,Jalyn,Stanford,Sam Houston,200,71,5,2,DB,Tulsa,OK,USA,36.1556805,-95.9929113,40143,['112578'],CUSA
5079533,Mabrey,Mettauer,Sam Houston,225,77,3,1,QB,The Woodlands,TX,USA,30.1734194,-95.504686,48339,['109160'],CUSA
5082466,Quinton,Williams,Sam Houston,300,76,72,3,OL,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[],CUSA
5082562,Alonzo,Edwards Jr.,Sam Houston,185,71,0,4,DB,Madison,MS,USA,32.4618086,-90.1153638,28089,['183511'],CUSA
5083710,Quan,Williams,Sam Houston,170,68,32,4,DB,College Station,TX,USA,30.5955289,-96.3071042,48041,[],CUSA
5083715,Ca'lub,Holloway,Sam Houston,240,74,42,3,LB,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[],CUSA
5083794,Octavius,Henderson,Sam Houston,185,74,36,3,DB,Nashville,TN,USA,36.1622296,-86.7743531,47037,[],CUSA
5086464,Lonnie,Adkism,Sam Houston,195,73,5,2,WR,Wichita,KS,USA,37.6922361,-97.3375448,20173,[],CUSA
5088803,Eli,Wallace,Sam Houston,195,71,45,2,LB,Dallas,TX,USA,32.7762719,-96.7968559,48113,[],CUSA
5089439,Antavious,Fish,Sam Houston,230,72,6,4,LB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],CUSA
5096902,Jake,Fitzgerald,Sam Houston,215,72,47,3,LS,La Canada,CA,USA,33.730448,-117.7635725,06059,[],CUSA
5099612,Dax,Horany,Sam Houston,220,74,31,2,DB,Argyle,TX,USA,33.110156,-97.17940980147037,48121,['113376'],CUSA
5104888,Grady,O'Neill,Sam Houston,170,70,6,3,WR,Prior Lake,MN,USA,44.7133271,-93.4226873,27139,[],CUSA
5148427,Landyn,Locke,Sam Houston,205,76,8,1,QB,Rockwall,TX,USA,32.9312336,-96.4597089,48397,[],CUSA
5148938,Dean,Ford,Sam Houston,225,72,30,1,LB,Houston,TX,USA,29.7589382,-95.3676974,48201,['111042'],CUSA
5149269,Cooper,Stevens,Sam Houston,230,74,82,1,TE,Cypress,TX,USA,29.9691116,-95.6971686,48201,['110989'],CUSA
5150678,Kevin,Kalonji,Sam Houston,340,77,77,4,OL,Kinshasa,,Congo,,,,['183293'],CUSA
5151199,Malik,Phillips,Sam Houston,170,69,11,4,WR,Clovis,NM,USA,34.405472,-103.2050709,35009,[],CUSA
5151200,Qua'Vez,Humphreys,Sam Houston,225,74,7,4,WR,Junction City,KS,USA,39.0286093,-96.8313978,20061,[],CUSA
5151205,Graceson,Jackson-Smith,Sam Houston,300,76,59,4,OL,Monroe,LA,USA,32.5093109,-92.1193012,22073,[],CUSA
5151206,William,McCollum,Sam Houston,340,77,75,4,OL,Jackson,MS,USA,32.2990384,-90.1847691,28049,[],CUSA
5151806,Cam,Todd,Sam Houston,305,74,63,3,OL,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[],CUSA
5152161,CJ,Johnson,Sam Houston,230,72,8,4,LB,Little Elm,TX,USA,33.1626194,-96.9375051,48121,[],CUSA
5152214,Rayfield,Lotten,Sam Houston,240,78,19,2,TE,New Orleans,LA,USA,29.9499323,-90.0701156,22071,[],CUSA
5155699,Fatu,Mukuba,Sam Houston,155,68,18,2,WR,Austin,TX,USA,30.2711286,-97.7436995,48453,['110583'],CUSA
5157851,Dravon,Wilson,Sam Houston,190,71,20,1,DB,New Caney,TX,USA,30.155216,-95.2113221,48339,['110376'],CUSA
5158849,Zo'Maryon,Bryan,Sam Houston,315,76,57,3,OL,Bay City,TX,USA,28.9827565,-95.969402,48321,[],CUSA
5159290,Aviyon,Smith-Mack,Sam Houston,180,68,1,3,WR,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,[],CUSA
5160209,Landan,Brown,Sam Houston,215,71,34,2,RB,Denton,TX,USA,33.2150386,-97.1330516,48121,['113103'],CUSA
5160213,Carson,Whitington,Sam Houston,210,73,46,3,LS,El Campo,TX,USA,29.1966405,-96.2696867,48481,[],CUSA
5163591,AJ,Sargent,Sam Houston,280,72,23,4,DL,Peoria,IL,USA,40.6938609,-89.5891008,17143,[],CUSA
5163715,Darien,Jackson,Sam Houston,290,74,90,2,DT,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[],CUSA
5165989,Josiah,Stephens,Sam Houston,240,74,94,1,DL,Spring,TX,USA,30.0798826,-95.4172549,48201,['111036'],CUSA
5193393,Railyn,Adams,Sam Houston,170,72,40,1,DB,Newton,TX,USA,30.8491127,-93.7574139,48351,['110659'],CUSA
5205093,Logan,Cahill,Sam Houston,320,76,69,1,OL,Long Island,NY,USA,43.151860299999996,-76.06119317631908,36067,[],CUSA
5207795,London,Deyon,Sam Houston,215,77,84,1,WR,Galveston,TX,USA,29.299328,-94.7945882,48167,[],CUSA
5215209,Braylen,Wortham,Sam Houston,200,74,41,1,DB,Calvert,TX,USA,30.9779651,-96.6738627,48395,[],CUSA
5219070,Nico,Ottomanelli,Sam Houston,195,75,81,1,PK,Harrington Park,NJ,USA,40.9837089,-73.9798601,34003,[],CUSA
5220423,Michael,Phoenix II,Sam Houston,215,72,4,4,WR,Conroe,TX,USA,30.3118769,-95.4560512,48339,['183121'],CUSA
5220424,Hunter,Watson,Sam Houston,210,75,10,4,QB,Celina,TX,USA,33.3238976,-96.785342,48085,[],CUSA
5220425,DJ,Bailey,Sam Houston,210,71,15,1,QB,Desoto,TX,USA,32.6061241,-96.865612653687,48113,['111087'],CUSA
5220427,Matthew,Tatum,Sam Houston,170,69,83,2,WR,Huntsville,TX,USA,30.7235263,-95.5507771,48471,[],CUSA
5220428,Trey,Taylor,Sam Houston,170,69,41,1,RB,College Station,TX,USA,30.5955289,-96.3071042,48041,[],CUSA
5220429,Lyric,Smith,Sam Houston,185,72,29,1,DB,Clarendon,TX,USA,34.9359346,-100.8905829,48129,[],CUSA
5220435,Jacquis,Ishmeal Jr.,Sam Houston,230,72,37,4,LB,Kennedale,TX,USA,32.646801,-97.2258465,48439,[],CUSA
5220436,Jaredh,Frayre,Sam Houston,280,72,51,2,DL,Corpus Christi,TX,USA,27.7477253,-97.4014129,48355,[],CUSA
5220437,Mich'le,Joseph,Sam Houston,310,75,54,3,OL,Galveston,TX,USA,29.299328,-94.7945882,48167,[],CUSA
5220439,Joshua,Frayre,Sam Houston,280,72,58,2,DL,Corpus Christi,TX,USA,27.7477253,-97.4014129,48355,[],CUSA
5220442,Carter,Buchheit,Sam Houston,300,75,62,1,OL,Fort Myers,FL,USA,26.640628,-81.8723084,12071,[],CUSA
5220443,Darrick,Bledsoe III,Sam Houston,185,69,0,2,WR,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,[],CUSA
5220444,Terrence,Guillory II,Sam Houston,160,68,88,1,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
5220445,Quardale,Patt,Sam Houston,270,76,98,4,DL,Stafford,TX,USA,29.6160671,-95.5577221,48157,['183088'],CUSA
5222548,Jayveon,Johnson,Sam Houston,210,74,43,1,LB,Port Arthur,TX,USA,29.8988618,-93.9288723,48245,[],CUSA
5222565,Anthony,Shorter,Sam Houston,215,76,92,1,DL,Columbus,TX,USA,29.7066181,-96.539699,48089,[],CUSA
5222567,Graceson,Spann,Sam Houston,275,78,74,1,OL,Melissa,TX,USA,33.2860549,-96.5725952,48085,[],CUSA
5227793,Jerrian,Parker Jr.,Sam Houston,195,70,9,2,RB,Orlando,FL,USA,28.5421109,-81.3790304,12095,[],CUSA
5235648,Jeremiah,Edmond,Sam Houston,290,73,68,2,OL,Fort Myers,FL,USA,26.640628,-81.8723084,12071,[],CUSA
5258014,Caius,Coy,Sam Houston,235,76,93,1,DL,Jarrell,TX,USA,30.8249094,-97.604454,48491,[],CUSA
5265513,Brody,Henderson,Sam Houston,220,77,44,1,DE,Jenks,OK,USA,36.0228734,-95.9683278,40143,[],CUSA
5296819,JaMair,Diaz,Sam Houston,245,73,1,3,LB,Passaic,NJ,USA,40.8567663,-74.1284764,34031,[],CUSA
5296820,Jacob,Robinson,Sam Houston,220,73,10,3,LB,Argyle,TX,USA,33.110156,-97.17940980147037,48121,[],CUSA
5296821,Bryen,Spaulding,Sam Houston,255,76,14,3,DE,San Diego,CA,USA,32.7174209,-117.1627714,06073,[],CUSA
5296822,Noah,Normand,Sam Houston,175,75,17,1,QB,North Richland Hills,TX,USA,32.8342952,-97.2289029,48439,[],CUSA
5296823,Ah'Marion,Gaines-Smith,Sam Houston,220,70,25,3,RB,Fresno,CA,USA,36.7295295,-119.70886126075588,06019,[],CUSA
5296824,Tokyo,Gordon,Sam Houston,210,74,26,3,LB,Eatonville,FL,USA,28.6186732,-81.3860947,12095,[],CUSA
5296825,Maurice,Mathis,Sam Houston,180,71,27,3,DB,Oakland,CA,USA,37.8044557,-122.2713563,06001,[],CUSA
5296826,Curtis,Gerrand,Sam Houston,190,73,35,1,P,Melbourne,VIC,Australia,,,,[],CUSA
5296827,Davion,Green,Sam Houston,160,69,39,3,DB,El Cajon,CA,USA,32.7947731,-116.9625269,06073,[],CUSA
5296828,Cartier,Okopie,Sam Houston,200,71,47,1,LB,Houston,TX,USA,29.7589382,-95.3676974,48201,[],CUSA
5296829,Chauncey,Chidi,Sam Houston,250,75,48,3,DE,Kumasi,,Ghana,,,,[],CUSA
5296830,Cole,Worthington,Sam Houston,200,71,50,2,LB,League City,TX,USA,29.5074538,-95.0949303,48167,[],CUSA
5296832,Tim,Burns Jr.,Sam Houston,155,69,80,3,WR,Miami,FL,USA,25.7742658,-80.1936589,12086,[],CUSA
5296833,Xander,Cheek,Sam Houston,195,67,81,2,RB,Buffalo,TX,USA,31.4642141,-96.0591968,48289,[],CUSA
5296834,Tate,Ryan,Sam Houston,165,72,83,1,PK,The Woodlands,TX,USA,30.1734194,-95.504686,48339,[],CUSA
5296835,Dylan,Burk,Sam Houston,255,79,85,1,TE,Melbourne,FL,USA,28.0836269,-80.6081089,12009,[],CUSA
5296836,She'Fon,Boyd,Sam Houston,290,73,95,2,DT,Andrews,SC,USA,40.8625448,-85.6016458,18069,[],CUSA
5303944,Cade,Adams,Sam Houston,285,72,55,2,DL,Dawsonville,GA,USA,34.4212053,-84.1190804,13085,[],CUSA
4427966,Maverick,McIvor,Western Kentucky,214,74,7,4,QB,San Angelo,TX,USA,31.4648357,-100.4398442,48451,[],CUSA
4431663,Jackson,West,Western Kentucky,248,76,85,4,TE,Huntsville,AL,USA,34.729847,-86.5859011,01089,['116341'],CUSA
4432230,Jalen,Hampton,Western Kentucky,206,69,23,4,RB,Rockville,MD,USA,39.0840054,-77.1527573,24031,[],CUSA
4432763,Laurence,Seymore,Western Kentucky,320,74,50,4,OL,Miami Gardens,FL,USA,25.9423108,-80.23976495072381,12086,['115924'],CUSA
4565536,Dave,Herard,Western Kentucky,202,72,17,4,DB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],CUSA
4602645,Jalen,Emery,Western Kentucky,185,70,5,4,DB,Pearland,TX,USA,29.5639758,-95.2864299,48039,['117072'],CUSA
4602921,Dylan,Flowers,Western Kentucky,178,70,10,4,DB,Playa Del Rey,CA,USA,33.9550828,-118.4367496,06037,[],CUSA
4611517,Demarko,Williams,Western Kentucky,188,71,1,4,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],CUSA
4682770,Jayden,Gray,Western Kentucky,276,74,15,4,DL,Fort Worth,TX,USA,32.753177,-97.3327459,48439,['117078'],CUSA
4683234,La'Vell,Wright,Western Kentucky,222,72,11,4,RB,Louisville,KY,USA,38.2542376,-85.759407,21111,[],CUSA
4684281,Jairus,Mack,Western Kentucky,182,71,5,4,WR,Athens,GA,USA,33.9597677,-83.376398,13059,[],CUSA
4685462,Virgil,Marshall,Western Kentucky,205,71,19,3,DB,Cocoa,FL,USA,28.3553873,-80.7318827,12009,['114876'],CUSA
4687708,Dominic,Oliver,Western Kentucky,250,75,9,4,LB,San Jose,CA,USA,37.3361905,-121.8905833,06085,['117187'],CUSA
4689366,John,Cannon,Western Kentucky,182,69,39,4,PK,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],CUSA
4691849,Quincy,Jenkins,Western Kentucky,310,76,63,4,OL,Lawrenceville,GA,USA,33.9562149,-83.9879625,13135,[],CUSA
4698237,Justin,Wolf,Western Kentucky,240,76,15,4,TE,Breezy Point,NY,USA,,,,[],CUSA
4701950,Jaylen,Lewis,Western Kentucky,190,71,7,3,DB,Brownsville,TN,USA,35.5939671,-89.262291,47075,[],CUSA
4705859,K.D.,Hutchinson,Western Kentucky,180,68,2,3,WR,Hamilton,GA,USA,32.7579107,-84.8749311,13145,[],CUSA
4716507,Quincy,Burroughs,Western Kentucky,205,73,84,3,WR,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[],CUSA
4736504,Jaden,Hardy,Western Kentucky,324,75,98,4,DL,Savannah,GA,USA,32.0809263,-81.0911768,13051,['119218'],CUSA
4799985,Jaylen,Wester,Western Kentucky,228,72,21,4,LB,Palmetto,FL,USA,27.5214269,-82.5723193,12081,['115560'],CUSA
4806380,Jackson,Smith,Western Kentucky,222,71,43,3,PK,Danville,KY,USA,37.6456488,-84.7721823,21021,['115435'],CUSA
4808750,Venson,Sneed,Western Kentucky,262,76,55,3,DL,Wabasso,FL,USA,27.7483622,-80.436163,12061,['114057'],CUSA
4870863,Braxton,Myers,Western Kentucky,195,73,14,2,DB,Coppell,TX,USA,32.9552598,-97.0155703,48113,[],CUSA
4873687,Cole,Maynard,Western Kentucky,180,73,18,4,P,Mooresville,NC,USA,35.5848596,-80.8100724,37097,[],CUSA
4875267,George,Hart III,Western Kentucky,215,71,9,4,RB,Baton Rouge,LA,USA,30.4459596,-91.18738,22033,[],CUSA
4880519,Rex,Robich,Western Kentucky,225,75,55,4,LS,Palm Coast,FL,USA,29.5541432,-81.2207673,12035,[],CUSA
4880636,Marshall,Jackson,Western Kentucky,304,78,53,4,OL,Brandenburg,KY,USA,37.9989592,-86.1694143,21163,[],CUSA
4882096,Avarion,Cole,Western Kentucky,197,71,16,4,DB,Charlotte,NC,USA,35.2272,-80.843083,37119,[],CUSA
4887620,Jemeil,Jackson,Western Kentucky,292,76,70,4,OL,Beaumont,TX,USA,30.0860459,-94.1018461,48245,[],CUSA
