id,firstName,lastName,position,team,conference,jersey,year
5146761,Jewlyen,Roberts,TE,Tulsa Golden Hurricane,AAC,84,2
5229589,Javon,Ross,WR,Tulsa Golden Hurricane,AAC,9,3
5281030,Joshua,Rushing,WR,Tulsa Golden Hurricane,AAC,13,1
5217701,Jackson,Shockley,TE,Tulsa Golden Hurricane,AAC,87,1
4710860,Oran,Singleton Jr.,WR,Tulsa Golden Hurricane,AAC,2,4
5146727,Josh,Smith,WR,Tulsa Golden Hurricane,AAC,15,2
4871069,Micah,Tease,WR,Tulsa Golden Hurricane,AAC,3,3
5121616,Grayson,Tempest,WR,Tulsa Golden Hurricane,AAC,19,4
5222570,Luke,Tevis,TE,Tulsa Golden Hurricane,AAC,86,1
5265523,Kelvin,Washington,RB,Tulsa Golden Hurricane,AAC,22,1
5326901,Owen,Carey,K,Tulsa Golden Hurricane,AAC,10,1
5219794,Evan,Guenthner,K,Tulsa Golden Hurricane,AAC,95,3
5085238,Marlon,Hauck,K,Tulsa Golden Hurricane,AAC,18,4
5219783,Henry,Simon,P,Tulsa Golden Hurricane,AAC,44,2
5163541,Max,Tulen,P,Tulsa Golden Hurricane,AAC,29,3
5296036,Levi,Brayton,WR,UAB Blazers,AAC,83,1
4685283,Kaleb,Brown,WR,UAB Blazers,AAC,5,3
5219694,Amari,Brundidge,RB,UAB Blazers,AAC,30,1
5057381,Ryder,Burton,QB,UAB Blazers,AAC,15,2
5081178,Trace,Campbell,QB,UAB Blazers,AAC,9,3
5203714,Gabriel,Cline,TE,UAB Blazers,AAC,19,1
4920191,Marquise,Collins,RB,UAB Blazers,AAC,10,2
5296039,Vanden,Dugger,QB,UAB Blazers,AAC,12,1
5252197,Jaylen,Elder,WR,UAB Blazers,AAC,12,1
5078812,Antonio,Ferguson,TE,UAB Blazers,AAC,85,2
5155750,CD,Gill,WR,UAB Blazers,AAC,13,1
4875940,Connor,Harby,TE,UAB Blazers,AAC,87,4
5151662,Brandon,Hawkins Jr.,WR,UAB Blazers,AAC,6,4
5162395,Jailen,Holmes,WR,UAB Blazers,AAC,14,3
4912286,Iverson,Hooks,WR,UAB Blazers,AAC,0,2
4705927,Jevon,Jackson,RB,UAB Blazers,AAC,4,4
4432297,Isaiah,Jacobs,RB,UAB Blazers,AAC,3,4
5219690,Cam,Jennings,QB,UAB Blazers,AAC,10,1
5095096,AJ,Johnson,WR,UAB Blazers,AAC,2,4
5219697,Brayden,Johnson,TE,UAB Blazers,AAC,40,1
4565187,Jalen,Kitna,QB,UAB Blazers,AAC,7,4
5082381,Aron,Marsch,WR,UAB Blazers,AAC,81,3
5214447,Aaron,Mattingly,TE,UAB Blazers,AAC,86,1
5296041,Evan,McCray,WR,UAB Blazers,AAC,8,4
5296042,Malik,Muhammad,WR,UAB Blazers,AAC,80,1
5296043,Drew,Patterson,RB,UAB Blazers,AAC,22,1
5079568,Adrian,Posse,QB,UAB Blazers,AAC,11,1
5197123,Nate,Rogers,QB,UAB Blazers,AAC,16,1
5151667,Joshua,Rubin,TE,UAB Blazers,AAC,44,2
4912265,J.C.,Sivley,TE,UAB Blazers,AAC,88,2
5219703,Lamar,White,WR,UAB Blazers,AAC,84,1
5151663,Jonah,Delange,K,UAB Blazers,AAC,39,3
4873083,Patrick,Foley,P,UAB Blazers,AAC,27,4
5257620,Owen,Simpson,K,UAB Blazers,AAC,35,1
4702790,DJ,Allen Jr.,WR,UTSA Roadrunners,AAC,15,3
4917054,David,Amador II,WR,UTSA Roadrunners,AAC,8,2
5194309,Mekhi,Anderson,WR,UTSA Roadrunners,AAC,33,1
5265470,TJ,Andrews,RB,UTSA Roadrunners,AAC,38,1
5079300,Frankie,Arthur Jr.,RB,UTSA Roadrunners,AAC,25,1
5223178,Elliott,Brow,WR,UTSA Roadrunners,AAC,82,4
5215185,Isaiah,Butler-Tanner,TE,UTSA Roadrunners,AAC,86,1
5151321,Mason,Culton,RB,UTSA Roadrunners,AAC,42,2
4565211,Dan,Dishman,TE,UTSA Roadrunners,AAC,5,4
4702820,Bryson,Donnell,RB,UTSA Roadrunners,AAC,22,3
4426333,John,Emery Jr.,RB,UTSA Roadrunners,AAC,14,4
5297105,Caleb,Garcia,WR,UTSA Roadrunners,AAC,31,2
5207798,Max,Gerlich,QB,UTSA Roadrunners,AAC,12,1
4923281,Jamel,Hardy Jr.,WR,UTSA Roadrunners,AAC,13,2
5223167,Will,Henderson III,RB,UTSA Roadrunners,AAC,23,1
5170280,Justice,Hurt,WR,UTSA Roadrunners,AAC,87,2
5215220,Kingston,Jones,WR,UTSA Roadrunners,AAC,26,1
5146666,Noah,Lugo,QB,UTSA Roadrunners,AAC,10,1
4775136,Owen,McCown,QB,UTSA Roadrunners,AAC,2,3
5151318,Willie,McCoy III,WR,UTSA Roadrunners,AAC,19,4
5297104,Tangoh,Njoh,WR,UTSA Roadrunners,AAC,29,1
4918111,A'Marion,Peterson,RB,UTSA Roadrunners,AAC,28,2
4689272,Jaren,Randle,WR,UTSA Roadrunners,AAC,11,4
5148607,Ty,Rupe,TE,UTSA Roadrunners,AAC,85,1
5151320,Ezekiel,Saldana,WR,UTSA Roadrunners,AAC,83,2
5078911,Devin,Scura,TE,UTSA Roadrunners,AAC,81,2
5297107,Wyatt,Smiley,WR,UTSA Roadrunners,AAC,80,1
5121782,Jaelen,Smith,WR,UTSA Roadrunners,AAC,24,2
5297102,John,Solitaire,RB,UTSA Roadrunners,AAC,21,2
5151316,Brandon,Tennison,QB,UTSA Roadrunners,AAC,17,2
5297108,Breck,Chambers,P,UTSA Roadrunners,AAC,37,3
5223166,Caile,Hogan,P,UTSA Roadrunners,AAC,20,4
5265587,Jaffer,Murphy,K,UTSA Roadrunners,AAC,99,4
5297115,Jesse,Perez,K,UTSA Roadrunners,AAC,98,1
5160464,Michael,Petro,K,UTSA Roadrunners,AAC,92,2
4893007,Thomas,Amankwaa,WR,Delaware Blue Hens,CUSA,7,4
5296312,EJ,Archield Jr.,QB,Delaware Blue Hens,CUSA,11,1
5296343,Jaxson,Bowman,TE,Delaware Blue Hens,CUSA,86,1
5224773,Luke,Brown,WR,Delaware Blue Hens,CUSA,43,2
5296316,Emmanuel,Doku,WR,Delaware Blue Hens,CUSA,17,1
5161800,Viron,Ellison Jr.,RB,Delaware Blue Hens,CUSA,23,2
4686771,Caleb,Fauria,TE,Delaware Blue Hens,CUSA,12,4
5153852,Ja'Carree,Kelly,WR,Delaware Blue Hens,CUSA,9,3
5224786,Logan,Klein,TE,Delaware Blue Hens,CUSA,90,2
4694404,Nick,Laboy,WR,Delaware Blue Hens,CUSA,8,4
5153870,Donovan,Lewis,WR,Delaware Blue Hens,CUSA,87,3
5224769,Daniel,McConomy,RB,Delaware Blue Hens,CUSA,34,2
5224783,Matthew,McKinley-Daniels,WR,Delaware Blue Hens,CUSA,80,2
5153846,Nick,Minicucci,QB,Delaware Blue Hens,CUSA,4,3
5296328,Scott,Moore,TE,Delaware Blue Hens,CUSA,40,1
5296342,Ashton,Navarrete,WR,Delaware Blue Hens,CUSA,84,2
5224784,Declan,O'Brien,WR,Delaware Blue Hens,CUSA,82,4
5153869,Dan,Parisi,WR,Delaware Blue Hens,CUSA,81,3
4682748,Max,Patterson,WR,Delaware Blue Hens,CUSA,0,4
5296321,Jared,Porter,RB,Delaware Blue Hens,CUSA,25,1
5296325,Oliver,Redd,RB,Delaware Blue Hens,CUSA,35,2
5086450,Brandon,Rehmann,WR,Delaware Blue Hens,CUSA,1,2
5296313,Ty,Salazer,WR,Delaware Blue Hens,CUSA,13,1
5086956,Elijah,Sessoms,TE,Delaware Blue Hens,CUSA,88,4
5296332,Maddox,Sills,TE,Delaware Blue Hens,CUSA,49,1
5086952,Jo,Silver,RB,Delaware Blue Hens,CUSA,27,4
5224766,Greg,Spiller,RB,Delaware Blue Hens,CUSA,26,2
5153855,Saeed,St. Fleur,RB,Delaware Blue Hens,CUSA,28,3
5224762,Braden,Streeter,QB,Delaware Blue Hens,CUSA,16,2
4690298,Jake,Thaw,WR,Delaware Blue Hens,CUSA,15,4
5296341,Calvin,Thomas,WR,Delaware Blue Hens,CUSA,83,1
5224771,Austin,Troyer,QB,Delaware Blue Hens,CUSA,5,2
5079614,Riley,Trujillo,QB,Delaware Blue Hens,CUSA,2,2
5224772,Nick,Tyree,WR,Delaware Blue Hens,CUSA,6,2
4694952,Josh,Cupitt,P,Delaware Blue Hens,CUSA,39,4
4885573,Brenden,Lach,P,Delaware Blue Hens,CUSA,99,4
5153872,Nate,Reed,K,Delaware Blue Hens,CUSA,91,4
5224787,Skyler,Sholder,K,Delaware Blue Hens,CUSA,92,2
5302764,DJ,Alexander,QB,Florida International Panthers,CUSA,5,1
4879999,Maguire,Anderson,WR,Florida International Panthers,CUSA,2,3
5230757,Andre,Brown,WR,Florida International Panthers,CUSA,18,2
5291814,Davis,Brown,TE,Florida International Panthers,CUSA,19,1
5215335,Sean,Burke,TE,Florida International Panthers,CUSA,89,1
5079372,Anthony,Carrie,RB,Florida International Panthers,CUSA,1,2
5222534,Tyson,Carter,WR,Florida International Panthers,CUSA,13,2
5273264,Justin,Compere,RB,Florida International Panthers,CUSA,36,1
5172097,Jayden,Ford,RB,Florida International Panthers,CUSA,10,1
4685356,Greg,Gaines III,WR,Florida International Panthers,CUSA,8,4
5082009,Donovan,Giles,WR,Florida International Panthers,CUSA,15,4
5382714,Remy,Goins,TE,Florida International Panthers,CUSA,87,1
5158414,Nate,Henry,RB,Florida International Panthers,CUSA,21,3
5295585,Dylan,Herman,WR,Florida International Panthers,CUSA,80,2
5217201,Amari,Isaac,WR,Florida International Panthers,CUSA,12,2
5299092,Matt,Ivaldi,QB,Florida International Panthers,CUSA,20,1
5164324,Sterling,Joseph,RB,Florida International Panthers,CUSA,22,1
4870883,JJ,Kohl,QB,Florida International Panthers,CUSA,17,3
5146722,Devonte,Lyons,RB,Florida International Panthers,CUSA,3,2
5153845,Zach,Marker,QB,Florida International Panthers,CUSA,11,4
5121664,Kyle,McNeal,WR,Florida International Panthers,CUSA,7,3
5125595,Eric,Nelson Jr.,WR,Florida International Panthers,CUSA,6,2
5293340,Ayden,Passley,TE,Florida International Panthers,CUSA,81,1
5302768,Malik,Penson,WR,Florida International Panthers,CUSA,83,1
5079684,James,Resar,TE,Florida International Panthers,CUSA,4,2
4698120,Kevin,Schaeffer,TE,Florida International Panthers,CUSA,88,4
5270807,Barrett,Schulz,WR,Florida International Panthers,CUSA,84,1
5218988,Jojo,Stone,WR,Florida International Panthers,CUSA,0,2
5236210,Jackson,Verdugo,TE,Florida International Panthers,CUSA,9,2
5158421,Zachary,Waters,QB,Florida International Panthers,CUSA,16,3
5220127,Trey,Whirley,QB,Florida International Panthers,CUSA,23,2
5196924,Kenny,Williams,WR,Florida International Panthers,CUSA,14,1
5230751,Robert,Czeremcha,K,Florida International Panthers,CUSA,48,2
5291874,Noah,Sidan,K,Florida International Panthers,CUSA,30,1
5184514,Stone,Springman,P,Florida International Panthers,CUSA,41,3
5382711,Conrad,Tolerico,P,Florida International Panthers,CUSA,49,1
5382829,Jamarious,Acklin,RB,Jacksonville State Gamecocks,CUSA,38,1
5104052,David,Alpers III,TE,Jacksonville State Gamecocks,CUSA,83,4
5193215,Franklin,Baret Jr.,WR,Jacksonville State Gamecocks,CUSA,84,2
5230293,Kam,Bell,TE,Jacksonville State Gamecocks,CUSA,88,3
5160197,Darius,Cannon,WR,Jacksonville State Gamecocks,CUSA,3,1
5304196,Jacob,Cornejo,RB,Jacksonville State Gamecocks,CUSA,24,3
5122157,Caden,Creel,QB,Jacksonville State Gamecocks,CUSA,12,3
5257214,Lucas,Farrington,RB,Jacksonville State Gamecocks,CUSA,22,1
5219036,Dylan,Gentry,WR,Jacksonville State Gamecocks,CUSA,5,2
5265478,Luke,Gilbert,TE,Jacksonville State Gamecocks,CUSA,30,2
5265479,Gabe,Glover,WR,Jacksonville State Gamecocks,CUSA,81,2
5296100,Nabi,Hoyt,WR,Jacksonville State Gamecocks,CUSA,86,2
5069231,Deondre,Johnson,WR,Jacksonville State Gamecocks,CUSA,11,3
5161162,Ronnel,Johnson,WR,Jacksonville State Gamecocks,CUSA,9,4
5226553,Santonio,Jones,WR,Jacksonville State Gamecocks,CUSA,18,2
5226550,Khristian,Lando,RB,Jacksonville State Gamecocks,CUSA,7,2
5290561,Noah,Lee,QB,Jacksonville State Gamecocks,CUSA,16,1
5226551,Jalen,Likely,RB,Jacksonville State Gamecocks,CUSA,6,2
5296090,Kadyn,Mitchell,QB,Jacksonville State Gamecocks,CUSA,2,1
5291762,Donovan,Moorhead,QB,Jacksonville State Gamecocks,CUSA,19,1
5222557,Jack,Moran,QB,Jacksonville State Gamecocks,CUSA,15,1
4911914,Andrew,Paul,RB,Jacksonville State Gamecocks,CUSA,0,4
5150915,Shane,Payton Hodges,TE,Jacksonville State Gamecocks,CUSA,4,3
5293243,Rollie,Pinto,WR,Jacksonville State Gamecocks,CUSA,29,1
5296249,Camdon,Pitchford,WR,Jacksonville State Gamecocks,CUSA,89,1
5150925,Colton,Pitchford,WR,Jacksonville State Gamecocks,CUSA,82,3
5296093,Bryson,Rouillier,WR,Jacksonville State Gamecocks,CUSA,39,2
5265496,Wes,Ryan,TE,Jacksonville State Gamecocks,CUSA,48,1
5382839,Greg,Casimir,K,Jacksonville State Gamecocks,CUSA,91,4
5304177,Conor,Donaghy,P,Jacksonville State Gamecocks,CUSA,87,2
5304176,Cleat,Forrest,K,Jacksonville State Gamecocks,CUSA,97,1
5295639,Carter,Lewis,P,Jacksonville State Gamecocks,CUSA,41,1
5150909,Garrison,Rippa,K,Jacksonville State Gamecocks,CUSA,37,3
5159362,Zion,Booker,WR,Kennesaw State Owls,CUSA,4,4
5083103,Davis,Bryson,WR,Kennesaw State Owls,CUSA,9,4
5083041,Gerard,Bullock Jr.,TE,Kennesaw State Owls,CUSA,17,4
4870645,Rickie,Collins,QB,Kennesaw State Owls,CUSA,1,3
5327679,Celley,Davis,RB,Kennesaw State Owls,CUSA,20,1
5232359,Keon,Davis,WR,Kennesaw State Owls,CUSA,0,3
5154227,Navelle,Dean,WR,Kennesaw State Owls,CUSA,7,3
5081089,Dylan,Gary,WR,Kennesaw State Owls,CUSA,13,3
5291181,Jamarcus,Harrison,QB,Kennesaw State Owls,CUSA,5,1
5265450,Jamari,Harrold,TE,Kennesaw State Owls,CUSA,88,2
5224017,Devin,Ingram,RB,Kennesaw State Owls,CUSA,26,2
5147382,Reed,Jesiolowski,TE,Kennesaw State Owls,CUSA,19,3
5221576,Jonathan,Mathis,RB,Kennesaw State Owls,CUSA,23,3
5265455,Kayden,Miller,WR,Kennesaw State Owls,CUSA,85,1
5234086,Triston,Morgan,RB,Kennesaw State Owls,CUSA,21,4
5168788,Brayden,Munroe,WR,Kennesaw State Owls,CUSA,11,4
5224714,Latrelle,Murrell,RB,Kennesaw State Owls,CUSA,6,3
5382908,Darren,Pinkard,TE,Kennesaw State Owls,CUSA,82,1
5147191,Javon,Rogers,WR,Kennesaw State Owls,CUSA,15,3
5295511,Erik,Ronning,WR,Kennesaw State Owls,CUSA,81,2
5298816,Devaughn,Slaughter,WR,Kennesaw State Owls,CUSA,8,2
5296963,Jet,Tabb,WR,Kennesaw State Owls,CUSA,12,1
5302778,Chase,Tatum,TE,Kennesaw State Owls,CUSA,87,1
5265462,Joshua,Troupe,RB,Kennesaw State Owls,CUSA,25,1
5382898,Landon,Varnes,QB,Kennesaw State Owls,CUSA,2,2
5265536,Skyler,Williams,QB,Kennesaw State Owls,CUSA,3,1
5154220,Josh,Williamson,WR,Kennesaw State Owls,CUSA,80,4
5220641,Boogie,Woods III,RB,Kennesaw State Owls,CUSA,24,2
5295514,Daniel,Kinney,K,Kennesaw State Owls,CUSA,89,1
5296141,Matt,McKenzie,P,Kennesaw State Owls,CUSA,34,4
5081710,Jaylin,Belford,RB,Liberty Flames,CUSA,26,4
4923049,Bo,Burklow,TE,Liberty Flames,CUSA,17,3
5296294,Jaylon,Coleman,RB,Liberty Flames,CUSA,0,2
5162399,Darius,Copeland,WR,Liberty Flames,CUSA,1,3
4918432,Ethan,Crisp,RB,Liberty Flames,CUSA,30,3
5224354,Rashawn,Cunningham,WR,Liberty Flames,CUSA,12,2
5382946,Nathanael,Dates,WR,Liberty Flames,CUSA,89,1
5295943,Jachin,Davis,QB,Liberty Flames,CUSA,18,1
5079364,Kam,Davis,RB,Liberty Flames,CUSA,4,2
5302777,Jakobe,DeJesus,WR,Liberty Flames,CUSA,81,1
5215246,Jeffrey,Hairston Jr.,RB,Liberty Flames,CUSA,95,1
4602923,Jaylen,Henderson,QB,Liberty Flames,CUSA,13,4
5222545,Ethan,Houck,QB,Liberty Flames,CUSA,14,1
5088336,Makai,Jackson,WR,Liberty Flames,CUSA,2,4
4702826,LaKelsey,Johnson Jr.,TE,Liberty Flames,CUSA,87,4
4923298,Peyton,Jones,RB,Liberty Flames,CUSA,7,3
4880964,Terron,Kellman,RB,Liberty Flames,CUSA,11,4
5233213,Breckan,Kirby,TE,Liberty Flames,CUSA,84,2
5078251,Justin,Marshall,RB,Liberty Flames,CUSA,29,3
5220265,Jon,Monteiro,WR,Liberty Flames,CUSA,10,2
5218484,Nasir,Newkirk,WR,Liberty Flames,CUSA,8,1
5117836,Jamari,Person,WR,Liberty Flames,CUSA,3,4
5138131,Deshawn,Purdie,QB,Liberty Flames,CUSA,5,3
5215242,Bryce,Randolph,WR,Liberty Flames,CUSA,9,1
5162406,Caleb,Ryan,TE,Liberty Flames,CUSA,48,4
5382937,Andrew,Ryman,WR,Liberty Flames,CUSA,28,2
5220259,Clayton,Shepler,WR,Liberty Flames,CUSA,27,2
5084659,Eric,Smith,WR,Liberty Flames,CUSA,16,2
5296203,Kam,Taylor,TE,Liberty Flames,CUSA,85,1
5150313,Kanye,Udoh,RB,Liberty Flames,CUSA,6,3
5301163,Refeno,Vangates,WR,Liberty Flames,CUSA,19,4
4832918,Ethan,Vasko,QB,Liberty Flames,CUSA,15,4
5076101,Brenton,Williams,RB,Liberty Flames,CUSA,8,3
5121343,Tyler,Black,K,Liberty Flames,CUSA,98,2
5220261,Sam,Crossan,K,Liberty Flames,CUSA,49,2
5382945,Nathan,Dinwiddie,K,Liberty Flames,CUSA,86,1
5086151,Chase,Reeves,K,Liberty Flames,CUSA,42,1
4603185,Markus,Allen,WR,Middle Tennessee Blue Raiders,CUSA,1,4
5296411,Stanley,Anderson-Lofton,QB,Middle Tennessee Blue Raiders,CUSA,18,1
5194615,Brody,Benke,TE,Middle Tennessee Blue Raiders,CUSA,86,2
5383050,Terrence,Brown,RB,Middle Tennessee Blue Raiders,CUSA,9,4
5291778,Ziyon,Butler,WR,Middle Tennessee Blue Raiders,CUSA,13,1
5194618,Austin,Clemons,RB,Middle Tennessee Blue Raiders,CUSA,31,2
5217200,Neo,Clifton,WR,Middle Tennessee Blue Raiders,CUSA,85,1
5296430,Landon,Collins,WR,Middle Tennessee Blue Raiders,CUSA,89,2
4565180,Peter,Costelli,QB,Middle Tennessee Blue Raiders,CUSA,11,4
5210055,Brooklen,Davis,RB,Middle Tennessee Blue Raiders,CUSA,33,1
5296429,Chase,Davis,WR,Middle Tennessee Blue Raiders,CUSA,39,1
4870691,Santana,Fleming,WR,Middle Tennessee Blue Raiders,CUSA,0,3
5194626,Roman,Gagliano,QB,Middle Tennessee Blue Raiders,CUSA,16,2
5079435,Tayvion,Galloway,TE,Middle Tennessee Blue Raiders,CUSA,88,2
5304182,Peter,Grandjean,QB,Middle Tennessee Blue Raiders,CUSA,12,1
5383059,Jadin,Hambrick,TE,Middle Tennessee Blue Raiders,CUSA,84,3
5222543,Wilson,Hodges,TE,Middle Tennessee Blue Raiders,CUSA,81,1
5086628,AJ,Jones,WR,Middle Tennessee Blue Raiders,CUSA,6,4
5220388,Ashton,Jones,RB,Middle Tennessee Blue Raiders,CUSA,21,2
5220385,Christopher,Kaup,WR,Middle Tennessee Blue Raiders,CUSA,43,2
5091830,Cam'ron,Lacy,WR,Middle Tennessee Blue Raiders,CUSA,3,3
5281489,Robert,Lathon Jr.,RB,Middle Tennessee Blue Raiders,CUSA,30,1
5220393,Sawyer,Lovvorn,TE,Middle Tennessee Blue Raiders,CUSA,47,2
5290574,Bryson,Maddox,WR,Middle Tennessee Blue Raiders,CUSA,17,1
5203853,Mason,Mallory,QB,Middle Tennessee Blue Raiders,CUSA,10,1
4685436,Antonio,Martin,RB,Middle Tennessee Blue Raiders,CUSA,8,4
5296428,Zaidyn,Moore,WR,Middle Tennessee Blue Raiders,CUSA,80,2
5033014,Tyree,Patterson,WR,Middle Tennessee Blue Raiders,CUSA,4,3
5220390,Evan,Poticher,TE,Middle Tennessee Blue Raiders,CUSA,39,3
5383052,Malachi,Steele,WR,Middle Tennessee Blue Raiders,CUSA,23,1
5140261,Kason,Stokes,WR,Middle Tennessee Blue Raiders,CUSA,19,2
5296412,DJ,Taylor,RB,Middle Tennessee Blue Raiders,CUSA,29,2
5383060,Dominic,Bourgeois,K,Middle Tennessee Blue Raiders,CUSA,91,4
5167201,Aden,Caine,P,Middle Tennessee Blue Raiders,CUSA,97,3
5230767,Wyatt,Joyce,K,Middle Tennessee Blue Raiders,CUSA,96,3
4912159,Ashton,Logan,P,Middle Tennessee Blue Raiders,CUSA,92,4
5227784,Jeron,Askren,TE,Missouri State Bears,CUSA,88,2
4685252,Henry,Belin IV,QB,Missouri State Bears,CUSA,2,4
5296441,AJ,Bell Jr.,WR,Missouri State Bears,CUSA,81,1
4602895,Makai,Cope,WR,Missouri State Bears,CUSA,11,4
5164337,King,Davis,RB,Missouri State Bears,CUSA,10,1
5296450,Brycen,Dorsey,WR,Missouri State Bears,CUSA,82,1
5383063,Breezy,Dubar,RB,Missouri State Bears,CUSA,1,4
5147337,Witt,Edwards,WR,Missouri State Bears,CUSA,87,2
5304179,Eian,Finkley,QB,Missouri State Bears,CUSA,15,3
5154284,Ramone,Green Jr.,RB,Missouri State Bears,CUSA,22,3
5128052,Dillon,Hipp,TE,Missouri State Bears,CUSA,85,2
5327017,Amar'e,Johnson,RB,Missouri State Bears,CUSA,43,1
5084290,Josh,Joyner,RB,Missouri State Bears,CUSA,21,2
5085729,Connor,Lair,RB,Missouri State Bears,CUSA,40,4
5227766,Elijah,Leonard,QB,Missouri State Bears,CUSA,7,2
5083042,Skyler,Locklear,QB,Missouri State Bears,CUSA,9,4
5296446,Jordan,Manuel,WR,Missouri State Bears,CUSA,34,1
5146723,Isaiah,McMorris,WR,Missouri State Bears,CUSA,8,2
5227770,Brendon,McQueen,WR,Missouri State Bears,CUSA,17,2
4712886,Mekhi,Miller,WR,Missouri State Bears,CUSA,6,4
5219476,Isaiah,Myers,WR,Missouri State Bears,CUSA,13,4
5383072,Michael,Osei-Bonsu,TE,Missouri State Bears,CUSA,80,4
5278133,Brett,Ottensmeyer,QB,Missouri State Bears,CUSA,12,1
5100402,Sean,Reese,WR,Missouri State Bears,CUSA,18,4
5221049,James,Rexroat,TE,Missouri State Bears,CUSA,86,2
4869700,Antonio,Robinson,WR,Missouri State Bears,CUSA,84,4
4837193,Jmariyae,Robinson,WR,Missouri State Bears,CUSA,0,4
5383067,Devin,Staley,WR,Missouri State Bears,CUSA,42,1
5383073,Torrin,Teague,WR,Missouri State Bears,CUSA,89,1
5296451,Amare,Whetsell,WR,Missouri State Bears,CUSA,83,1
5154289,Josh,Deal,K,Missouri State Bears,CUSA,37,3
5227774,Stewart,McDonald,P,Missouri State Bears,CUSA,25,2
5155163,Yousef,Obeid,K,Missouri State Bears,CUSA,36,3
5384720,Trey,Arnold,QB,New Mexico State Aggies,CUSA,17,1
5159135,David,Barela,RB,New Mexico State Aggies,CUSA,34,3
5159137,Jayden,Bell,WR,New Mexico State Aggies,CUSA,25,3
5120866,Jalen,Brown,RB,New Mexico State Aggies,CUSA,28,3
5220790,Roscoe,Burton,RB,New Mexico State Aggies,CUSA,22,4
5384729,AJ,Carey,WR,New Mexico State Aggies,CUSA,82,1
5384731,Josiah,Castillo,WR,New Mexico State Aggies,CUSA,89,1
5152503,Adam,Damante,QB,New Mexico State Aggies,CUSA,14,3
5085698,Duke,Frye,TE,New Mexico State Aggies,CUSA,48,4
5078277,Joshua,Goines,TE,New Mexico State Aggies,CUSA,18,3
5295457,Terrione,Graves,WR,New Mexico State Aggies,CUSA,9,3
5224084,Trey,Hedden,QB,New Mexico State Aggies,CUSA,3,3
5220253,James,Jones,RB,New Mexico State Aggies,CUSA,2,4
4869443,TK,King,WR,New Mexico State Aggies,CUSA,1,4
5156057,Myles,Libman,WR,New Mexico State Aggies,CUSA,5,3
5152214,Ray,Lotten,TE,New Mexico State Aggies,CUSA,19,3
5159145,Jerry,Lydiatt,TE,New Mexico State Aggies,CUSA,86,3
5207657,Brodie,Malone-Bradford,WR,New Mexico State Aggies,CUSA,6,2
5384718,Kalani,McLeod,QB,New Mexico State Aggies,CUSA,12,2
5220785,TJ,Pride,WR,New Mexico State Aggies,CUSA,7,3
5219270,Lyndon,Ravare,WR,New Mexico State Aggies,CUSA,10,4
5289537,Xavier,Rucker,RB,New Mexico State Aggies,CUSA,16,1
5159150,Isaiah,Rudison,RB,New Mexico State Aggies,CUSA,21,4
5283063,JaDarius,Sanders,WR,New Mexico State Aggies,CUSA,81,1
4922995,Dijon,Stanley,RB,New Mexico State Aggies,CUSA,8,4
5227425,Parker,Stofa,QB,New Mexico State Aggies,CUSA,4,2
5296210,Carson,Su'esu'e,TE,New Mexico State Aggies,CUSA,88,1
5301984,Josiah,Thomas,TE,New Mexico State Aggies,CUSA,15,2
5159153,Kaden,Trevino,WR,New Mexico State Aggies,CUSA,29,3
5076584,TJ,Washington Jr.,RB,New Mexico State Aggies,CUSA,0,3
5384717,AJ,Williams III,WR,New Mexico State Aggies,CUSA,11,3
5265366,David,Barker,K,New Mexico State Aggies,CUSA,92,1
5295467,Kyah,Francone,K,New Mexico State Aggies,CUSA,40,1
5174185,Brody,Richter,P,New Mexico State Aggies,CUSA,91,4
5088938,Ilya,Uvaydov,K,New Mexico State Aggies,CUSA,17,4
5220425,DJ,Bailey,QB,Sam Houston Bearkats,CUSA,15,3
5142319,Kyan,Berry-Johnson,WR,Sam Houston Bearkats,CUSA,5,3
5220443,Darrick,Bledsoe III,WR,Sam Houston Bearkats,CUSA,0,4
5160209,Landan,Brown,RB,Sam Houston Bearkats,CUSA,10,4
5296832,Tim,Burns Jr.,WR,Sam Houston Bearkats,CUSA,3,4
5225792,Alijah,Cason,WR,Sam Houston Bearkats,CUSA,4,3
5207795,London,Deyon,TE,Sam Houston Bearkats,CUSA,14,2
5384799,MJ,Dowdy,RB,Sam Houston Bearkats,CUSA,20,1
5296823,Ah'Marion,Gaines-Smith,RB,Sam Houston Bearkats,CUSA,25,4
5220444,Terrence,Guillory II,WR,Sam Houston Bearkats,CUSA,80,3
5306480,Cade,Hays,TE,Sam Houston Bearkats,CUSA,85,2
5384797,Brett,Holloway,QB,Sam Houston Bearkats,CUSA,9,1
5212648,Mason,Holtzclaw,QB,Sam Houston Bearkats,CUSA,16,1
5265431,Brock,Kuhl,TE,Sam Houston Bearkats,CUSA,89,2
5148427,Landyn,Locke,QB,Sam Houston Bearkats,CUSA,8,2
5301576,Kamari,Maxwell,WR,Sam Houston Bearkats,CUSA,12,2
4680018,Alton,McCaskill,RB,Sam Houston Bearkats,CUSA,22,4
5384810,Jack,Merryman,TE,Sam Houston Bearkats,CUSA,86,1
5189015,Kaleb,Mitchell,WR,Sam Houston Bearkats,CUSA,11,2
5384804,Nick,Norman,RB,Sam Houston Bearkats,CUSA,43,4
5104888,Grady,O'Neill,WR,Sam Houston Bearkats,CUSA,7,4
